file_name	image_name	position	word	position_index	cat	previous_letter	next_letter	frequency	vowel_before	vowel_after	syllable_position	morpheme_position	occurrence	bigram_before	bigram_after	trigram	end_position_previous	start_position_next	bigram_before_freq	bigram_after_freq	bigram_before_logfreq	bigram_after_logfreq	bigram_before_prob	bigram_after_prob	bigram_before_cond_prob	bigram_after_cond_prob	bigram_before_surprisal	bigram_after_surprisal	trigram_freq	trigram_logfreq	trigram_prob	trigram_cond_prob	trigram_surprisal
s_326-dies-3-fin-stem-1.csv	s_326.png	fin	dies	3	stem	e	-	0.0041237113402061	True	False	fin	fin	1	es	s#	es#	line_right	middle	789215	1220084	13.57879532661997	14.014431086413596	0.00761970773106129	0.011779658885530791	0.05653990658627244	0.24580201084436043	4.877017265522941	4.441381058263632	316197	12.664123878626816	0.003575528012797662	0.4006474788238946	5.633642417854672
s_326-dies-3-fin-stem-2_aux.csv	s_326.png	fin	dies	3	stem	e	-	0.0041237113402061	True	False	fin	fin	1	es	s#	es#	line_right	middle	789215	1220084	13.57879532661997	14.014431086413596	0.00761970773106129	0.011779658885530791	0.05653990658627244	0.24580201084436043	4.877017265522941	4.441381058263632	316197	12.664123878626816	0.003575528012797662	0.4006474788238946	5.633642417854672
s_327-Thoas-4-fin-stem-1.csv	s_327.png	fin	Thoas	4	stem	a	-	0.0371134020618556	True	False	fin	fin	17	as	s#	as#	line_right	middle	442135	1220084	12.999372806039958	14.014431086413596	0.004268722056312645	0.011779658885530791	0.09103041525813346	0.24580201084436043	5.456440780771983	4.441381058263632	237316	12.377152079133063	0.0026835485658785185	0.5367500876429145	5.920615268550091
s_328-sich-0-ini-stem-1.csv	s_328.png	ini	sich	0	stem	-	i	0.0412371134020618	False	True	ini	ini	16	#s	si	#si	line_right	middle	805056	404512	13.598668361347388	12.910439153406776	0.00777264931246527	0.0039054797662323505	0.053167636198579	0.08149427663232525	4.857144205863322	5.545374643766582	241104	12.392987802237098	0.0027263829384768594	0.2994872406391605	5.904779479243203
s_329-dies-3-fin-stem-1.csv	s_329.png	fin	dies	3	stem	e	-	0.0041237113402061	True	False	fin	fin	2	es	s#	es#	line_right	middle	789215	1220084	13.57879532661997	14.014431086413596	0.00761970773106129	0.011779658885530791	0.05653990658627244	0.24580201084436043	4.877017265522941	4.441381058263632	316197	12.664123878626816	0.003575528012797662	0.4006474788238946	5.633642417854672
s_330-als-2-fin-stem-1.csv	s_330.png	fin	als	2	stem	l	-	0.0144329896907216	False	False	fin	fin	6	ls	s#	ls#	line_right	middle	158564	1220084	11.973919882870874	14.014431086413596	0.0015309026522151788	0.011779658885530791	0.0508410721116372	0.24580201084436043	6.481897748772857	4.441381058263632	109912	11.607444422750037	0.0012428752801026469	0.6931712116243284	6.690327809297354
s_331-seine-0-ini-stem-1.csv	s_331.png	ini	seine	0	stem	-	e	0.0103092783505154	False	True	ini	ini	3	#s	se	#se	line_right	line	805056	594667	13.598668361347388	13.295758545603935	0.00777264931246527	0.005741386995060945	0.053167636198579	0.11980350892461772	4.857144205863322	5.160054461069925	175181	12.073580712480313	0.0019809314218980803	0.217601011606646	6.224188129786149
s_332-das-2-fin-flex-1.csv	s_332.png	fin	das	2	flex	a	-	0.0288659793814433	True	False	fin	fin	8	as	s#	as#	line_right	middle	442135	1220084	12.999372806039958	14.014431086413596	0.004268722056312645	0.011779658885530791	0.09103041525813346	0.24580201084436043	5.456440780771983	4.441381058263632	237316	12.377152079133063	0.0026835485658785185	0.5367500876429145	5.920615268550091
s_333-skythische-0-ini-stem-1.csv	s_333.png	ini	skythische	0	stem	-	k	0.0	False	False	ini	ini	1	#s	sk	#sk	line_right	top	805056	38513	13.598668361347388	10.558777090539833	0.00777264931246527	0.0003718350561587951	0.053167636198579	0.007758951714512159	4.857144205863322	7.897060199443426	914	6.818924065275521	1.0335432036664052e-05	0.0011353247475951983	11.479932562446988
s_333-skythische-0-ini-stem-2_aux.csv	s_333.png	ini	skythische	0	stem	-	k	0.0	False	False	ini	ini	1	#s	sk	#sk	line_right	top	805056	38513	13.598668361347388	10.558777090539833	0.00777264931246527	0.0003718350561587951	0.053167636198579	0.007758951714512159	4.857144205863322	7.897060199443426	914	6.818924065275521	1.0335432036664052e-05	0.0011353247475951983	11.479932562446988
